player,turn,p1_draws,p2_draws,hand,ev_bucket,stop_prob,draw_prob,visits,forced
2,23,12,11,6-9-9-9,4,0.0,1.0,1,DRAW
2,23,12,11,7-7-7-7,2,0.0,1.0,1,DRAW
2,23,12,11,7-7-7-8,3,0.0,1.0,14,DRAW
2,23,12,11,7-7-8-8,3,0.0,1.0,6,DRAW
2,23,12,11,7-7-8-9,4,0.0,1.0,2,DRAW
2,23,12,11,7-7-9-9,4,0.0,1.0,1,DRAW
2,23,12,11,7-8-8-8,3,0.0,1.0,3,DRAW
2,23,12,11,7-8-8-9,4,0.0,1.0,2,DRAW
2,23,12,11,8-8-8-9,4,0.0,1.0,1,DRAW
2,23,12,11,8-8-9-9,4,0.0,1.0,1,DRAW
2,25,13,12,1-1-1-1,0,1.0,0.0,532,STOP
2,25,13,12,1-1-1-2,0,1.0,0.0,31270,STOP
2,25,13,12,1-1-1-3,0,1.0,0.0,11098,STOP
2,25,13,12,1-1-1-4,0,0.05859726180534826,0.9414027381946517,13959,
2,25,13,12,1-1-1-5,1,0.024340160819773894,0.975659839180226,3633,
2,25,13,12,1-1-1-6,1,0.029320987654320986,0.970679012345679,648,
2,25,13,12,1-1-1-7,2,0.11666666666666667,0.8833333333333333,30,
2,25,13,12,1-1-1-8,3,0.5,0.5,3,
2,25,13,12,1-1-2-2,0,0.0,1.0,254995,DRAW
2,25,13,12,1-1-2-3,0,0.8985366538620863,0.10146334613791372,173407,
2,25,13,12,1-1-2-4,0,0.00013769365010754184,0.9998623063498925,92687,
2,25,13,12,1-1-2-5,1,0.00010512594087717085,0.9998948740591228,23781,
2,25,13,12,1-1-2-6,1,0.0001287664177182591,0.9998712335822817,3883,
2,25,13,12,1-1-2-7,2,0.0011547344110854503,0.9988452655889145,433,
2,25,13,12,1-1-2-8,3,0.17857142857142858,0.8214285714285714,28,
2,25,13,12,1-1-2-9,3,0.5,0.5,1,
2,25,13,12,1-1-3-3,0,0.7957878787019774,0.20421212129802266,47689,
2,25,13,12,1-1-3-4,0,2.4937033989177326e-05,0.9999750629660108,80202,
2,25,13,12,1-1-3-5,1,0.00021560087965158897,0.9997843991203484,23191,
2,25,13,12,1-1-3-6,1,0.0002653927813163482,0.9997346072186837,3768,
2,25,13,12,1-1-3-7,2,0.04039301310043668,0.9596069868995634,458,
2,25,13,12,1-1-3-8,3,0.04,0.96,25,
2,25,13,12,1-1-3-9,3,0.5,0.5,3,
2,25,13,12,1-1-4-4,1,0.00012559658377292137,0.9998744034162271,23886,
2,25,13,12,1-1-4-5,1,4.3696744592527856e-05,0.9999563032554075,22885,
2,25,13,12,1-1-4-6,1,0.00027005130974885227,0.9997299486902511,3703,
2,25,13,12,1-1-4-7,2,0.0076726342710997444,0.9923273657289002,391,
2,25,13,12,1-1-4-8,3,0.04,0.96,25,
2,25,13,12,1-1-5-5,1,0.0012089810017271157,0.9987910189982729,5790,
2,25,13,12,1-1-5-6,1,0.0009338313767342582,0.9990661686232657,3748,
2,25,13,12,1-1-5-7,2,0.0012594458438287153,0.9987405541561712,397,
2,25,13,12,1-1-5-8,3,0.5,0.5,7,
2,25,13,12,1-1-6-6,1,0.0005707762557077625,0.9994292237442922,876,
2,25,13,12,1-1-6-7,2,0.0011363636363636363,0.9988636363636364,440,
2,25,13,12,1-1-6-8,3,0.14285714285714285,0.8571428571428571,14,
2,25,13,12,1-1-7-7,2,0.28169014084507044,0.7183098591549296,71,
2,25,13,12,1-1-7-8,3,0.5,0.5,21,
2,25,13,12,1-1-7-9,4,0.5,0.5,1,
2,25,13,12,1-1-8-8,3,0.5,0.5,3,
2,25,13,12,1-2-2-2,0,0.9999786956027724,2.1304397227587776e-05,70408,
2,25,13,12,1-2-2-3,0,0.9959688190413362,0.004031180958663842,169684,
2,25,13,12,1-2-2-4,0,9.212279259616203e-05,0.9999078772074038,70558,
2,25,13,12,1-2-2-5,1,6.956683053520081e-05,0.9999304331694648,21562,
2,25,13,12,1-2-2-6,1,0.00041333700744006614,0.9995866629925599,3629,
2,25,13,12,1-2-2-7,2,0.00847457627118644,0.9915254237288136,413,
2,25,13,12,1-2-2-8,3,0.17307692307692307,0.8269230769230769,26,
2,25,13,12,1-2-3-3,0,0.9584746277719007,0.04152537222809921,122073,
2,25,13,12,1-2-3-4,1,1.4927868539218497e-05,0.9999850721314608,167472,
2,25,13,12,1-2-3-5,1,2.654256542742378e-05,0.9999734574345726,56513,
2,25,13,12,1-2-3-6,1,0.0001577287066246057,0.9998422712933754,9510,
2,25,13,12,1-2-3-7,2,0.00045167118337850043,0.9995483288166215,1107,
2,25,13,12,1-2-3-8,3,0.027777777777777776,0.9722222222222222,90,
2,25,13,12,1-2-3-9,3,0.5,0.5,2,
2,25,13,12,1-2-4-4,1,5.395586410316361e-05,0.9999460441358968,55601,
2,25,13,12,1-2-4-5,1,0.00013597795344114875,0.9998640220465589,55156,
2,25,13,12,1-2-4-6,1,0.0009090909090909091,0.9990909090909091,9350,
2,25,13,12,1-2-4-7,2,0.0010030090270812437,0.9989969909729187,997,
2,25,13,12,1-2-4-8,3,0.4246575342465753,0.5753424657534246,73,
2,25,13,12,1-2-4-9,3,0.5,0.5,1,
2,25,13,12,1-2-5-5,1,0.00018032313906520486,0.9998196768609348,13864,
2,25,13,12,1-2-5-6,1,0.0006891433418150975,0.9993108566581849,9432,
2,25,13,12,1-2-5-7,2,0.0009910802775024777,0.9990089197224975,1009,
2,25,13,12,1-2-5-8,3,0.4056603773584906,0.5943396226415094,53,
2,25,13,12,1-2-5-9,3,0.5,0.5,1,
2,25,13,12,1-2-6-6,1,0.00024606299212598425,0.999753937007874,2032,
2,25,13,12,1-2-6-7,2,0.00049800796812749,0.9995019920318725,1004,
2,25,13,12,1-2-6-8,3,0.21666666666666667,0.7833333333333333,60,
2,25,13,12,1-2-6-9,4,0.5,0.5,1,
2,25,13,12,1-2-7-7,2,0.01639344262295082,0.9836065573770492,183,
2,25,13,12,1-2-7-8,3,0.06521739130434782,0.9347826086956522,46,
2,25,13,12,1-2-7-9,4,0.5,0.5,1,
2,25,13,12,1-2-8-8,3,0.5,0.5,7,
2,25,13,12,1-3-3-3,0,0.07833560439901324,0.9216643956009868,17824,
2,25,13,12,1-3-3-4,1,2.1440210399931393e-05,0.9999785597896,69962,
2,25,13,12,1-3-3-5,1,0.0003779289493575208,0.9996220710506425,21168,
2,25,13,12,1-3-3-6,1,0.00041174855888004394,0.99958825144112,3643,
2,25,13,12,1-3-3-7,2,0.022727272727272728,0.9772727272727273,396,
2,25,13,12,1-3-3-8,3,0.5,0.5,16,
2,25,13,12,1-3-4-4,1,0.00021362758210729678,0.9997863724178927,53832,
2,25,13,12,1-3-4-5,1,9.444475926030864e-06,0.999990555524074,52941,
2,25,13,12,1-3-4-6,1,0.0013704406493780308,0.9986295593506219,9486,
2,25,13,12,1-3-4-7,2,0.00048262548262548264,0.9995173745173745,1036,
2,25,13,12,1-3-4-8,3,0.011111111111111112,0.9888888888888889,45,
2,25,13,12,1-3-5-5,1,0.0013763129300977906,0.9986236870699022,13805,
2,25,13,12,1-3-5-6,1,0.0008212877792378449,0.9991787122207622,9132,
2,25,13,12,1-3-5-7,2,0.018645731108930325,0.9813542688910697,1019,
2,25,13,12,1-3-5-8,3,0.0641025641025641,0.9358974358974359,39,
2,25,13,12,1-3-6-6,1,0.00024154589371980676,0.9997584541062802,2070,
2,25,13,12,1-3-6-7,2,0.0004780114722753346,0.9995219885277247,1046,
2,25,13,12,1-3-6-8,3,0.022727272727272728,0.9772727272727273,66,
2,25,13,12,1-3-7-7,2,0.16507177033492823,0.8349282296650717,209,
2,25,13,12,1-3-7-8,3,0.5,0.5,43,
2,25,13,12,1-3-7-9,4,0.5,0.5,1,
2,25,13,12,1-3-8-8,3,0.34615384615384615,0.6538461538461539,13,
2,25,13,12,1-3-8-9,4,0.5,0.5,1,
2,25,13,12,1-4-4-4,1,0.0016709988860007428,0.9983290011139992,8079,
2,25,13,12,1-4-4-5,1,7.592630087062158e-05,0.9999240736991294,19756,
2,25,13,12,1-4-4-6,1,0.00043153049482163404,0.9995684695051784,3476,
2,25,13,12,1-4-4-7,2,0.03571428571428571,0.9642857142857143,364,
2,25,13,12,1-4-4-8,3,0.5,0.5,20,
2,25,13,12,1-4-5-5,1,0.000251004016064257,0.9997489959839357,13944,
2,25,13,12,1-4-5-6,1,0.00021848372296263927,0.9997815162770374,9154,
2,25,13,12,1-4-5-7,2,0.003857280617164899,0.996142719382835,1037,
2,25,13,12,1-4-5-8,3,0.5,0.5,57,
2,25,13,12,1-4-6-6,1,0.004039923954372623,0.9959600760456274,2104,
2,25,13,12,1-4-6-7,2,0.002002002002002002,0.997997997997998,999,
2,25,13,12,1-4-6-8,3,0.5,0.5,57,
2,25,13,12,1-4-7-7,2,0.003048780487804878,0.9969512195121951,164,
2,25,13,12,1-4-7-8,3,0.007575757575757576,0.9924242424242424,66,
2,25,13,12,1-4-7-9,4,0.5,0.5,1,
2,25,13,12,1-4-8-8,3,0.5,0.5,12,
2,25,13,12,1-5-5-5,1,0.01020408163265306,0.9897959183673469,1764,
2,25,13,12,1-5-5-6,1,0.0006015037593984962,0.9993984962406015,3325,
2,25,13,12,1-5-5-7,2,0.068,0.932,375,
2,25,13,12,1-5-5-8,3,0.22857142857142856,0.7714285714285715,35,
2,25,13,12,1-5-5-9,4,0.5,0.5,1,
2,25,13,12,1-5-6-6,2,0.00047460844803037496,0.9995253915519696,2107,
2,25,13,12,1-5-6-7,2,0.018027571580063628,0.9819724284199364,943,
2,25,13,12,1-5-6-8,3,0.27205882352941174,0.7279411764705882,68,
2,25,13,12,1-5-6-9,4,0.5,0.5,2,
2,25,13,12,1-5-7-7,2,0.5,0.5,174,
2,25,13,12,1-5-7-8,3,0.5,0.5,65,
2,25,13,12,1-5-7-9,4,0.5,0.5,1,
2,25,13,12,1-5-8-8,3,0.5,0.5,4,
2,25,13,12,1-5-8-9,4,0.5,0.5,1,
2,25,13,12,1-6-6-6,2,0.02132701421800948,0.9786729857819905,211,
2,25,13,12,1-6-6-7,2,0.07807807807807808,0.9219219219219219,333,
2,25,13,12,1-6-6-8,3,0.29411764705882354,0.7058823529411765,17,
2,25,13,12,1-6-6-9,4,0.5,0.5,1,
2,25,13,12,1-6-7-7,2,0.10650887573964497,0.893491124260355,169,
2,25,13,12,1-6-7-8,3,0.19047619047619047,0.8095238095238095,63,
2,25,13,12,1-6-7-9,4,0.5,0.5,1,
2,25,13,12,1-6-8-10,5,0.5,0.5,1,
2,25,13,12,1-6-8-8,3,0.5,0.5,9,
2,25,13,12,1-7-7-7,2,0.5,0.5,4,
2,25,13,12,1-7-7-8,3,0.5,0.5,8,
2,25,13,12,1-7-8-8,3,0.5,0.5,9,
2,25,13,12,1-7-8-9,4,0.5,0.5,1,
2,25,13,12,1-8-8-8,3,0.5,0.5,1,
2,25,13,12,2-2-2-2,0,0.7650628894141711,0.23493711058582895,3998,
2,25,13,12,2-2-2-3,0,0.9887182606415615,0.011281739358438484,27914,
2,25,13,12,2-2-2-4,1,0.0028752101786863483,0.9971247898213137,8949,
2,25,13,12,2-2-2-5,1,0.00018768768768768769,0.9998123123123123,2664,
2,25,13,12,2-2-2-6,1,0.01303538175046555,0.9869646182495344,537,
2,25,13,12,2-2-2-7,2,0.8379629629629629,0.16203703703703703,54,
2,25,13,12,2-2-2-8,3,0.5,0.5,4,
2,25,13,12,2-2-3-3,0,0.6585342816069593,0.3414657183930407,45780,
2,25,13,12,2-2-3-4,1,0.0001257629619692803,0.9998742370380307,59636,
2,25,13,12,2-2-3-5,1,0.0015116935233668424,0.9984883064766331,17933,
2,25,13,12,2-2-3-6,1,0.00015552099533437013,0.9998444790046657,3215,
2,25,13,12,2-2-3-7,2,0.001466275659824047,0.998533724340176,341,
2,25,13,12,2-2-3-8,3,0.5,0.5,19,
2,25,13,12,2-2-4-4,1,0.00011005337588730534,0.9998899466241127,18173,
2,25,13,12,2-2-4-5,1,2.8633604398121637e-05,0.9999713663956019,17462,
2,25,13,12,2-2-4-6,1,0.0005042016806722689,0.9994957983193278,2975,
2,25,13,12,2-2-4-7,2,0.021875,0.978125,320,
2,25,13,12,2-2-4-8,3,0.03125,0.96875,16,
2,25,13,12,2-2-5-5,1,0.0019196025293586269,0.9980803974706414,4428,
2,25,13,12,2-2-5-6,1,0.002642880740006607,0.9973571192599934,3027,
2,25,13,12,2-2-5-7,2,0.03955696202531646,0.9604430379746836,316,
2,25,13,12,2-2-5-8,3,0.23529411764705882,0.7647058823529411,17,
2,25,13,12,2-2-6-6,1,0.00303951367781155,0.9969604863221885,658,
2,25,13,12,2-2-6-7,2,0.06156156156156156,0.9384384384384384,333,
2,25,13,12,2-2-6-8,3,0.04,0.96,25,
2,25,13,12,2-2-6-9,4,0.5,0.5,1,
2,25,13,12,2-2-7-7,2,0.028846153846153848,0.9711538461538461,52,
2,25,13,12,2-2-7-8,3,0.5,0.5,11,
2,25,13,12,2-2-8-8,3,0.5,0.5,1,
2,25,13,12,2-3-3-3,0,0.0017826409288177164,0.9982173590711823,17609,
2,25,13,12,2-3-3-4,1,0.0003522461864302201,0.9996477538135697,63673,
2,25,13,12,2-3-3-5,1,2.7886224205242612e-05,0.9999721137757948,17930,
2,25,13,12,2-3-3-6,1,0.0024216984178237005,0.9975783015821763,3097,
2,25,13,12,2-3-3-7,2,0.009283819628647215,0.9907161803713528,377,
2,25,13,12,2-3-3-8,3,0.05,0.95,20,
2,25,13,12,2-3-4-4,1,0.0002352123046715209,0.9997647876953285,48892,
2,25,13,12,2-3-4-5,1,0.0001590836780146357,0.9998409163219854,47145,
2,25,13,12,2-3-4-6,1,0.0013875245579567776,0.9986124754420432,8144,
2,25,13,12,2-3-4-7,2,0.0077951002227171495,0.9922048997772829,898,
2,25,13,12,2-3-4-8,3,0.016666666666666666,0.9833333333333333,60,
2,25,13,12,2-3-4-9,4,0.5,0.5,1,
2,25,13,12,2-3-5-5,1,0.0017777410286092276,0.9982222589713907,12094,
2,25,13,12,2-3-5-6,1,0.0016093092349591482,0.9983906907650408,8078,
2,25,13,12,2-3-5-7,2,0.04966517857142857,0.9503348214285714,896,
2,25,13,12,2-3-5-8,3,0.5,0.5,46,
2,25,13,12,2-3-5-9,4,0.5,0.5,2,
2,25,13,12,2-3-6-6,1,0.015995260663507108,0.9840047393364929,1688,
2,25,13,12,2-3-6-7,2,0.016078838174273857,0.9839211618257261,964,
2,25,13,12,2-3-6-8,3,0.17543859649122806,0.8245614035087719,57,
2,25,13,12,2-3-7-7,2,0.34516129032258064,0.6548387096774193,155,
2,25,13,12,2-3-7-8,3,0.09433962264150944,0.9056603773584906,53,
2,25,13,12,2-3-8-8,3,0.5,0.5,5,
2,25,13,12,2-3-8-9,4,0.5,0.5,1,
2,25,13,12,2-4-4-4,1,0.0020207852193995382,0.9979792147806005,6928,
2,25,13,12,2-4-4-5,1,5.919261276192731e-05,0.9999408073872381,16894,
2,25,13,12,2-4-4-6,1,0.0059931506849315065,0.9940068493150684,2920,
2,25,13,12,2-4-4-7,2,0.2149390243902439,0.7850609756097561,328,
2,25,13,12,2-4-4-8,3,0.045454545454545456,0.9545454545454546,22,
2,25,13,12,2-4-5-5,1,8.614748449345279e-05,0.9999138525155066,11608,
2,25,13,12,2-4-5-6,1,0.005045344232979946,0.99495465576702,7829,
2,25,13,12,2-4-5-7,2,0.01740139211136891,0.9825986078886311,862,
2,25,13,12,2-4-5-8,3,0.18518518518518517,0.8148148148148148,54,
2,25,13,12,2-4-5-9,4,0.5,0.5,3,
2,25,13,12,2-4-6-6,2,0.0016844469399213925,0.9983155530600786,1781,
2,25,13,12,2-4-6-7,2,0.007352941176470588,0.9926470588235294,884,
2,25,13,12,2-4-6-8,3,0.38,0.62,50,
2,25,13,12,2-4-7-7,2,0.5,0.5,140,
2,25,13,12,2-4-7-8,3,0.328125,0.671875,64,
2,25,13,12,2-4-7-9,4,0.5,0.5,1,
2,25,13,12,2-4-8-8,3,0.5,0.5,4,
2,25,13,12,2-5-5-5,1,0.0033967391304347825,0.9966032608695652,1472,
2,25,13,12,2-5-5-6,2,0.011405445180279618,0.9885945548197204,2718,
2,25,13,12,2-5-5-7,2,0.22815533980582525,0.7718446601941747,309,
2,25,13,12,2-5-5-8,3,0.5,0.5,12,
2,25,13,12,2-5-6-6,2,0.002637749120750293,0.9973622508792497,1706,
2,25,13,12,2-5-6-7,2,0.004004576659038902,0.9959954233409611,874,
2,25,13,12,2-5-6-8,3,0.5,0.5,43,
2,25,13,12,2-5-7-7,2,0.3113207547169811,0.6886792452830188,159,
2,25,13,12,2-5-7-8,3,0.008064516129032258,0.9919354838709677,62,
2,25,13,12,2-5-8-8,3,0.5,0.5,7,
2,25,13,12,2-5-8-9,4,0.5,0.5,2,
2,25,13,12,2-6-6-6,2,0.25297619047619047,0.7470238095238095,168,
2,25,13,12,2-6-6-7,2,0.20205479452054795,0.797945205479452,292,
2,25,13,12,2-6-6-8,3,0.5,0.5,6,
2,25,13,12,2-6-7-7,2,0.12195121951219512,0.8780487804878049,164,
2,25,13,12,2-6-7-8,3,0.5,0.5,44,
2,25,13,12,2-6-7-9,4,0.3333333333333333,0.6666666666666666,3,
2,25,13,12,2-6-8-8,3,0.5,0.5,3,
2,25,13,12,2-7-7-7,2,0.5,0.5,5,
2,25,13,12,2-7-7-8,3,0.5,0.5,11,
2,25,13,12,2-7-7-9,4,0.5,0.5,2,
2,25,13,12,2-7-8-8,3,0.5,0.5,4,
2,25,13,12,2-7-8-9,4,0.0,1.0,1,DRAW
2,25,13,12,3-3-3-3,0,0.012687811053263996,0.987312188946736,1259,
2,25,13,12,3-3-3-4,1,0.0001869333582577811,0.9998130666417422,10699,
2,25,13,12,3-3-3-5,1,0.0017525411847178409,0.9982474588152822,2853,
2,25,13,12,3-3-3-6,1,0.0010460251046025104,0.9989539748953975,478,
2,25,13,12,3-3-3-7,2,0.09433962264150944,0.9056603773584906,53,
2,25,13,12,3-3-3-8,3,0.4,0.6,5,
2,25,13,12,3-3-4-4,1,0.0001073191672032625,0.9998926808327967,18636,
2,25,13,12,3-3-4-5,1,2.8658222043904397e-05,0.9999713417779561,17447,
2,25,13,12,3-3-4-6,1,0.004766768811712632,0.9952332311882873,2937,
2,25,13,12,3-3-4-7,2,0.001597444089456869,0.9984025559105432,313,
2,25,13,12,3-3-4-8,3,0.5,0.5,16,
2,25,13,12,3-3-5-5,1,0.0009128251939753537,0.9990871748060246,4382,
2,25,13,12,3-3-5-6,1,0.0004945598417408506,0.9995054401582592,3033,
2,25,13,12,3-3-5-7,2,0.023880597014925373,0.9761194029850746,335,
2,25,13,12,3-3-5-8,3,0.375,0.625,12,
2,25,13,12,3-3-6-6,2,0.011980830670926517,0.9880191693290735,626,
2,25,13,12,3-3-6-7,2,0.12322946175637393,0.876770538243626,353,
2,25,13,12,3-3-6-8,3,0.5,0.5,18,
2,25,13,12,3-3-7-7,2,0.5,0.5,44,
2,25,13,12,3-3-7-8,3,0.5,0.5,19,
2,25,13,12,3-3-8-8,3,0.5,0.5,2,
2,25,13,12,3-4-4-4,1,7.299270072992701e-05,0.9999270072992701,6850,
2,25,13,12,3-4-4-5,1,0.0022500146104844835,0.9977499853895155,17111,
2,25,13,12,3-4-4-6,1,0.001807426881367072,0.998192573118633,3043,
2,25,13,12,3-4-4-7,2,0.18115942028985507,0.8188405797101449,276,
2,25,13,12,3-4-4-8,3,0.5,0.5,12,
2,25,13,12,3-4-5-5,1,8.572653236176597e-05,0.9999142734676383,11665,
2,25,13,12,3-4-5-6,2,0.0015081967213114755,0.9984918032786885,7625,
2,25,13,12,3-4-5-7,2,0.10722748815165876,0.8927725118483413,844,
2,25,13,12,3-4-5-8,3,0.5,0.5,39,
2,25,13,12,3-4-5-9,4,0.5,0.5,1,
2,25,13,12,3-4-6-6,2,0.02369077306733167,0.9763092269326683,1604,
2,25,13,12,3-4-6-7,2,0.16004813477737664,0.8399518652226233,831,
2,25,13,12,3-4-6-8,3,0.5,0.5,35,
2,25,13,12,3-4-6-9,4,0.5,0.5,1,
2,25,13,12,3-4-7-7,2,0.24545454545454545,0.7545454545454545,165,
2,25,13,12,3-4-7-8,3,0.5,0.5,47,
2,25,13,12,3-4-8-8,3,0.5,0.5,5,
2,25,13,12,3-4-8-9,4,0.5,0.5,1,
2,25,13,12,3-5-5-5,1,0.045098039215686274,0.9549019607843138,1530,
2,25,13,12,3-5-5-6,2,0.0036855036855036856,0.9963144963144963,2849,
2,25,13,12,3-5-5-7,2,0.25,0.75,318,
2,25,13,12,3-5-5-8,3,0.2916666666666667,0.7083333333333334,12,
2,25,13,12,3-5-6-6,2,0.0008228195282501371,0.9991771804717499,1823,
2,25,13,12,3-5-6-7,2,0.0390625,0.9609375,832,
2,25,13,12,3-5-6-8,3,0.5,0.5,32,
2,25,13,12,3-5-6-9,4,0.5,0.5,1,
2,25,13,12,3-5-7-7,2,0.013736263736263736,0.9862637362637363,182,
2,25,13,12,3-5-7-8,3,0.5,0.5,65,
2,25,13,12,3-5-8-8,3,0.5,0.5,4,
2,25,13,12,3-5-9-9,4,0.0,1.0,1,DRAW
2,25,13,12,3-6-6-6,2,0.07547169811320754,0.9245283018867925,159,
2,25,13,12,3-6-6-7,2,0.0948905109489051,0.9051094890510949,274,
2,25,13,12,3-6-6-8,3,0.5,0.5,9,
2,25,13,12,3-6-7-7,2,0.38235294117647056,0.6176470588235294,170,
2,25,13,12,3-6-7-8,3,0.12264150943396226,0.8773584905660378,53,
2,25,13,12,3-6-8-8,3,0.5,0.5,3,
2,25,13,12,3-6-8-9,4,0.0,1.0,3,DRAW
2,25,13,12,3-7-7-7,2,0.5,0.5,8,
2,25,13,12,3-7-7-8,3,0.5,0.5,10,
2,25,13,12,3-7-7-9,4,0.0,1.0,1,DRAW
2,25,13,12,3-7-8-8,3,0.0,1.0,14,DRAW
2,25,13,12,3-7-8-9,4,0.0,1.0,3,DRAW
2,25,13,12,3-8-8-8,3,0.0,1.0,1,DRAW
2,25,13,12,3-8-9-9,4,0.0,1.0,1,DRAW
2,25,13,12,4-4-4-4,1,0.008771929824561403,0.9912280701754386,342,
2,25,13,12,4-4-4-5,1,0.04715236686390532,0.9528476331360947,2704,
2,25,13,12,4-4-4-6,2,0.16326530612244897,0.8367346938775511,441,
2,25,13,12,4-4-4-7,2,0.5,0.5,41,
2,25,13,12,4-4-4-8,3,0.5,0.5,1,
2,25,13,12,4-4-5-5,1,0.0017921146953405018,0.9982078853046595,4185,
2,25,13,12,4-4-5-6,2,0.019760056457304165,0.9802399435426958,2834,
2,25,13,12,4-4-5-7,2,0.18859649122807018,0.8114035087719298,228,
2,25,13,12,4-4-5-8,3,0.5,0.5,8,
2,25,13,12,4-4-6-6,2,0.1346153846153846,0.8653846153846154,702,
2,25,13,12,4-4-6-7,2,0.001976284584980237,0.9980237154150198,253,
2,25,13,12,4-4-6-8,3,0.5,0.5,19,
2,25,13,12,4-4-7-7,2,0.5,0.5,47,
2,25,13,12,4-4-7-8,3,0.5,0.5,9,
2,25,13,12,4-4-7-9,4,0.5,0.5,1,
2,25,13,12,4-4-8-8,3,0.5,0.5,1,
2,25,13,12,4-5-5-5,1,0.019641626464507237,0.9803583735354927,1451,
2,25,13,12,4-5-5-6,2,0.006159014557670772,0.9938409854423292,2679,
2,25,13,12,4-5-5-7,2,0.26173285198555957,0.7382671480144405,277,
2,25,13,12,4-5-5-8,3,0.5,0.5,11,
2,25,13,12,4-5-6-6,2,0.008724428399518652,0.9912755716004813,1662,
2,25,13,12,4-5-6-7,2,0.16127098321342925,0.8387290167865707,834,
2,25,13,12,4-5-6-8,3,0.5,0.5,44,
2,25,13,12,4-5-7-7,2,0.025735294117647058,0.9742647058823529,136,
2,25,13,12,4-5-7-8,3,0.5,0.5,48,
2,25,13,12,4-5-8-8,3,0.5,0.5,5,
2,25,13,12,4-5-8-9,4,0.0,1.0,1,DRAW
2,25,13,12,4-6-6-6,2,0.5,0.5,174,
2,25,13,12,4-6-6-7,2,0.00482315112540193,0.9951768488745981,311,
2,25,13,12,4-6-6-8,3,0.5,0.5,16,
2,25,13,12,4-6-7-7,2,0.42857142857142855,0.5714285714285714,112,
2,25,13,12,4-6-7-8,3,0.5,0.5,42,
2,25,13,12,4-6-7-9,4,0.0,1.0,1,DRAW
2,25,13,12,4-6-8-8,3,0.0,1.0,11,DRAW
2,25,13,12,4-6-8-9,4,0.0,1.0,1,DRAW
2,25,13,12,4-6-9-9,4,0.0,1.0,1,DRAW
2,25,13,12,4-7-7-7,2,0.5,0.5,9,
2,25,13,12,4-7-7-8,3,0.0,1.0,24,DRAW
2,25,13,12,4-7-7-9,4,0.0,1.0,1,DRAW
2,25,13,12,4-7-8-8,3,0.0,1.0,8,DRAW
2,25,13,12,4-7-8-9,4,0.0,1.0,2,DRAW
2,25,13,12,4-8-8-9,4,0.0,1.0,2,DRAW
2,25,13,12,4-8-9-9,4,0.0,1.0,1,DRAW
2,25,13,12,5-5-5-5,1,0.5,0.5,58,
2,25,13,12,5-5-5-6,2,0.09006928406466513,0.9099307159353349,433,
2,25,13,12,5-5-5-7,2,0.07407407407407407,0.9259259259259259,27,
2,25,13,12,5-5-5-8,3,0.5,0.5,2,
2,25,13,12,5-5-5-9,4,0.5,0.5,1,
2,25,13,12,5-5-6-6,2,0.0016501650165016502,0.9983498349834984,606,
2,25,13,12,5-5-6-7,2,0.04861111111111111,0.9513888888888888,288,
2,25,13,12,5-5-6-8,3,0.5,0.5,13,
2,25,13,12,5-5-7-7,2,0.5,0.5,34,
2,25,13,12,5-5-7-8,3,0.5,0.5,16,
2,25,13,12,5-5-7-9,4,0.0,1.0,1,DRAW
2,25,13,12,5-5-8-8,3,0.0,1.0,6,DRAW
2,25,13,12,5-6-6-6,2,0.005917159763313609,0.9940828402366864,169,
2,25,13,12,5-6-6-7,2,0.39965986394557823,0.6003401360544217,294,
2,25,13,12,5-6-6-8,3,0.5,0.5,16,
2,25,13,12,5-6-6-9,4,0.0,1.0,1,DRAW
2,25,13,12,5-6-7-7,2,0.3956043956043956,0.6043956043956044,91,
2,25,13,12,5-6-7-8,3,0.0,1.0,70,DRAW
2,25,13,12,5-6-7-9,4,0.0,1.0,3,DRAW
2,25,13,12,5-6-8-8,3,0.0,1.0,8,DRAW
2,25,13,12,5-6-8-9,4,0.0,1.0,1,DRAW
2,25,13,12,5-6-9-9,4,0.0,1.0,1,DRAW
2,25,13,12,5-7-7-7,2,0.0,1.0,18,DRAW
2,25,13,12,5-7-7-8,3,0.0,1.0,17,DRAW
2,25,13,12,5-7-7-9,4,0.0,1.0,1,DRAW
2,25,13,12,5-7-8-10,5,0.0,1.0,1,DRAW
2,25,13,12,5-7-8-8,3,0.0,1.0,8,DRAW
2,25,13,12,5-7-8-9,4,0.0,1.0,3,DRAW
2,25,13,12,5-8-8-8,3,0.0,1.0,2,DRAW
2,25,13,12,5-8-8-9,4,0.0,1.0,1,DRAW
2,25,13,12,6-6-6-7,2,0.5,0.5,29,
2,25,13,12,6-6-6-8,3,0.0,1.0,6,DRAW
2,25,13,12,6-6-7-7,2,0.0,1.0,66,DRAW
2,25,13,12,6-6-7-8,3,0.0,1.0,22,DRAW
2,25,13,12,6-6-8-8,3,0.0,1.0,5,DRAW
2,25,13,12,6-6-8-9,4,0.0,1.0,1,DRAW
2,25,13,12,6-6-9-9,4,0.0,1.0,1,DRAW
2,25,13,12,6-7-7-7,2,0.0,1.0,26,DRAW
2,25,13,12,6-7-7-8,3,0.0,1.0,22,DRAW
2,25,13,12,6-7-7-9,4,0.0,1.0,1,DRAW
2,25,13,12,6-7-8-8,3,0.0,1.0,7,DRAW
2,25,13,12,6-8-8-8,3,0.0,1.0,1,DRAW
