player,turn,p1_draws,p2_draws,hand,ev_bucket,opp_bound,stop_prob,draw_prob,visits,forced
2,15,8,7,1-1-4-8,3,7,0.002403846153846154,0.9975961538461539,208,
2,15,8,7,1-1-4-8,3,8,0.313953488372093,0.686046511627907,43,
2,15,8,7,1-1-4-8,3,9,0.125,0.875,8,
2,15,8,7,1-1-4-8,3,10,0.5,0.5,1,
2,15,8,7,1-1-4-9,3,3,0.5,0.5,5,
2,15,8,7,1-1-4-9,3,4,0.5,0.5,15,
2,15,8,7,1-1-4-9,3,5,0.04,0.96,50,
2,15,8,7,1-1-4-9,3,6,0.4605263157894737,0.5394736842105263,38,
2,15,8,7,1-1-4-9,3,7,0.5,0.5,2,
2,15,8,7,1-1-4-9,4,5,0.5,0.5,1,
2,15,8,7,1-1-4-9,4,6,0.06521739130434782,0.9347826086956522,23,
2,15,8,7,1-1-4-9,4,7,0.1858974358974359,0.8141025641025641,39,
2,15,8,7,1-1-4-9,4,8,0.06666666666666667,0.9333333333333333,15,
2,15,8,7,1-1-5-10,4,4,0.5,0.5,2,
2,15,8,7,1-1-5-10,4,5,0.5,0.5,4,
2,15,8,7,1-1-5-10,4,6,0.16666666666666666,0.8333333333333334,6,
2,15,8,7,1-1-5-10,4,7,0.16666666666666666,0.8333333333333334,3,
2,15,8,7,1-1-5-10,5,7,0.25,0.75,2,
2,15,8,7,1-1-5-5,1,2,0.5,0.5,19,
2,15,8,7,1-1-5-5,1,3,0.5,0.5,491,
2,15,8,7,1-1-5-5,1,4,0.0013009540329575022,0.9986990459670425,2306,
2,15,8,7,1-1-5-5,1,5,0.002720348204570185,0.9972796517954298,1838,
2,15,8,7,1-1-5-5,1,6,0.00014854426619132502,0.9998514557338086,3366,
2,15,8,7,1-1-5-5,1,7,0.02361657621052177,0.9763834237894782,2489,
2,15,8,7,1-1-5-5,1,8,0.0213101282935512,0.9786898717064488,1083,
2,15,8,7,1-1-5-5,1,9,0.9915254237288136,0.00847457627118644,295,
2,15,8,7,1-1-5-5,1,10,0.08333333333333333,0.9166666666666666,42,
2,15,8,7,1-1-5-6,1,2,0.5,0.5,18,
2,15,8,7,1-1-5-6,1,3,0.5,0.5,556,
2,15,8,7,1-1-5-6,1,4,0.00016733601070950468,0.9998326639892905,2988,
2,15,8,7,1-1-5-6,1,5,0.00037443834248627057,0.9996255616575137,4006,
2,15,8,7,1-1-5-6,1,6,0.0009759870359457867,0.9990240129640542,3394,
2,15,8,7,1-1-5-6,1,7,0.00016778523489932885,0.9998322147651006,2980,
2,15,8,7,1-1-5-6,1,8,0.05391656040101753,0.9460834395989826,1353,
2,15,8,7,1-1-5-6,1,9,0.006631299734748011,0.993368700265252,377,
2,15,8,7,1-1-5-6,1,10,0.015366608211974678,0.9846333917880254,71,
2,15,8,7,1-1-5-7,2,2,0.5,0.5,3,
2,15,8,7,1-1-5-7,2,3,0.5,0.5,143,
2,15,8,7,1-1-5-7,2,4,0.14256198347107438,0.8574380165289256,726,
2,15,8,7,1-1-5-7,2,5,0.003810330228619814,0.9961896697713802,1181,
2,15,8,7,1-1-5-7,2,6,0.001547029702970297,0.9984529702970297,1616,
2,15,8,7,1-1-5-7,2,7,0.0017064846416382253,0.9982935153583617,586,
2,15,8,7,1-1-5-7,2,8,0.01437699680511182,0.9856230031948882,313,
2,15,8,7,1-1-5-7,2,9,0.5800979159124444,0.4199020840875556,79,
2,15,8,7,1-1-5-7,2,10,0.29305555555555557,0.7069444444444444,12,
2,15,8,7,1-1-5-8,2,3,0.5,0.5,18,
2,15,8,7,1-1-5-8,2,4,0.5,0.5,20,
2,15,8,7,1-1-5-8,2,5,0.5,0.5,2,
2,15,8,7,1-1-5-8,3,2,0.5,0.5,1,
2,15,8,7,1-1-5-8,3,3,0.5,0.5,19,
2,15,8,7,1-1-5-8,3,4,0.5,0.5,132,
2,15,8,7,1-1-5-8,3,5,0.01171875,0.98828125,256,
2,15,8,7,1-1-5-8,3,6,0.0025252525252525255,0.9974747474747475,396,
2,15,8,7,1-1-5-8,3,7,0.016574585635359115,0.9834254143646409,181,
2,15,8,7,1-1-5-8,3,8,0.15,0.85,40,
2,15,8,7,1-1-5-8,3,9,0.5,0.5,8,
2,15,8,7,1-1-5-8,3,10,0.5,0.5,3,
2,15,8,7,1-1-5-9,3,3,0.5,0.5,8,
2,15,8,7,1-1-5-9,3,4,0.5,0.5,13,
2,15,8,7,1-1-5-9,3,5,0.046875,0.953125,32,
2,15,8,7,1-1-5-9,3,6,0.12903225806451613,0.8709677419354839,31,
2,15,8,7,1-1-5-9,3,7,0.5,0.5,1,
2,15,8,7,1-1-5-9,4,4,0.5,0.5,1,
2,15,8,7,1-1-5-9,4,5,0.16666666666666666,0.8333333333333334,6,
2,15,8,7,1-1-5-9,4,6,0.12903225806451613,0.8709677419354839,31,
2,15,8,7,1-1-5-9,4,7,0.03125,0.96875,32,
2,15,8,7,1-1-5-9,4,8,0.5,0.5,7,
2,15,8,7,1-1-6-10,4,3,0.5,0.5,1,
2,15,8,7,1-1-6-10,4,4,0.5,0.5,3,
2,15,8,7,1-1-6-10,4,5,0.5,0.5,8,
2,15,8,7,1-1-6-10,4,6,0.5,0.5,4,
2,15,8,7,1-1-6-10,4,7,0.5,0.5,2,
2,15,8,7,1-1-6-10,5,7,0.5,0.5,1,
2,15,8,7,1-1-6-6,1,2,0.5,0.5,6,
2,15,8,7,1-1-6-6,1,3,0.5,0.5,146,
2,15,8,7,1-1-6-6,1,4,0.020599250936329586,0.9794007490636704,801,
2,15,8,7,1-1-6-6,1,5,0.00032808398950131233,0.9996719160104987,1524,
2,15,8,7,1-1-6-6,2,6,0.002127659574468085,0.997872340425532,705,
2,15,8,7,1-1-6-6,2,7,0.014338022041763342,0.9856619779582366,862,
2,15,8,7,1-1-6-6,2,8,0.011299435028248588,0.9887005649717514,354,
2,15,8,7,1-1-6-6,2,9,0.21721085975966667,0.7827891402403333,100,
2,15,8,7,1-1-6-6,2,10,0.22727272727272727,0.7727272727272727,11,
2,15,8,7,1-1-6-7,2,2,0.5,0.5,3,
2,15,8,7,1-1-6-7,2,3,0.5,0.5,170,
2,15,8,7,1-1-6-7,2,4,0.4672949002217295,0.5327050997782705,902,
2,15,8,7,1-1-6-7,2,5,0.001292824822236587,0.9987071751777634,1547,
2,15,8,7,1-1-6-7,2,6,0.0009363295880149813,0.9990636704119851,1068,
2,15,8,7,1-1-6-7,2,7,0.0007836990595611285,0.9992163009404389,638,
2,15,8,7,1-1-6-7,2,8,0.0015337423312883436,0.9984662576687117,326,
2,15,8,7,1-1-6-7,2,9,0.023255813953488372,0.9767441860465116,86,
2,15,8,7,1-1-6-7,2,10,0.08333333333333333,0.9166666666666666,12,
2,15,8,7,1-1-6-8,2,2,0.5,0.5,3,
2,15,8,7,1-1-6-8,2,3,0.5,0.5,17,
2,15,8,7,1-1-6-8,2,4,0.5,0.5,20,
2,15,8,7,1-1-6-8,2,5,0.5,0.5,2,
2,15,8,7,1-1-6-8,3,3,0.5,0.5,14,
2,15,8,7,1-1-6-8,3,4,0.5,0.5,129,
2,15,8,7,1-1-6-8,3,5,0.00141643059490085,0.9985835694050992,353,
2,15,8,7,1-1-6-8,3,6,0.002127659574468085,0.997872340425532,235,
2,15,8,7,1-1-6-8,3,7,0.007425742574257425,0.9925742574257426,202,
2,15,8,7,1-1-6-8,3,8,0.2857142857142857,0.7142857142857143,21,
2,15,8,7,1-1-6-8,3,9,0.0625,0.9375,8,
2,15,8,7,1-1-6-9,3,2,0.5,0.5,1,
2,15,8,7,1-1-6-9,3,3,0.5,0.5,6,
2,15,8,7,1-1-6-9,3,4,0.5,0.5,20,
2,15,8,7,1-1-6-9,3,5,0.5,0.5,39,
2,15,8,7,1-1-6-9,3,6,0.3,0.7,10,
2,15,8,7,1-1-6-9,4,4,0.5,0.5,3,
2,15,8,7,1-1-6-9,4,5,0.5,0.5,9,
2,15,8,7,1-1-6-9,4,6,0.05172413793103448,0.9482758620689655,29,
2,15,8,7,1-1-6-9,4,7,0.011111111111111112,0.9888888888888889,45,
2,15,8,7,1-1-6-9,4,8,0.2777777777777778,0.7222222222222222,9,
2,15,8,7,1-1-6-9,4,9,0.5,0.5,1,
2,15,8,7,1-1-7-10,4,4,0.5,0.5,3,
2,15,8,7,1-1-7-10,4,5,0.5,0.5,6,
2,15,8,7,1-1-7-10,4,6,0.5,0.5,4,
2,15,8,7,1-1-7-10,5,6,0.5,0.5,1,
2,15,8,7,1-1-7-10,5,7,0.25,0.75,2,
2,15,8,7,1-1-7-7,2,2,0.5,0.5,4,
2,15,8,7,1-1-7-7,2,3,0.5,0.5,31,
2,15,8,7,1-1-7-7,2,4,0.26282051282051283,0.7371794871794872,156,
2,15,8,7,1-1-7-7,2,5,0.005841121495327103,0.9941588785046729,428,
2,15,8,7,1-1-7-7,2,6,0.0038363171355498722,0.9961636828644501,391,
2,15,8,7,1-1-7-7,2,7,0.032467532467532464,0.9675324675324676,77,
2,15,8,7,1-1-7-7,2,8,0.016853932584269662,0.9831460674157303,89,
2,15,8,7,1-1-7-7,2,9,0.6875,0.3125,16,
2,15,8,7,1-1-7-7,2,10,0.5,0.5,2,
2,15,8,7,1-1-7-8,2,3,0.5,0.5,14,
2,15,8,7,1-1-7-8,2,4,0.5,0.5,9,
2,15,8,7,1-1-7-8,3,2,0.5,0.5,1,
2,15,8,7,1-1-7-8,3,3,0.5,0.5,23,
2,15,8,7,1-1-7-8,3,4,0.5,0.5,126,
2,15,8,7,1-1-7-8,3,5,0.06871345029239766,0.9312865497076024,342,
2,15,8,7,1-1-7-8,3,6,0.004761904761904762,0.9952380952380953,315,
2,15,8,7,1-1-7-8,3,7,0.004098360655737705,0.9959016393442623,122,
2,15,8,7,1-1-7-8,3,8,0.041666666666666664,0.9583333333333334,36,
2,15,8,7,1-1-7-8,3,9,0.2,0.8,10,
2,15,8,7,1-1-7-8,3,10,0.5,0.5,1,
2,15,8,7,1-1-7-9,3,3,0.5,0.5,8,
2,15,8,7,1-1-7-9,3,4,0.5,0.5,31,
2,15,8,7,1-1-7-9,3,5,0.0945945945945946,0.9054054054054054,37,
2,15,8,7,1-1-7-9,3,6,0.22727272727272727,0.7727272727272727,11,
2,15,8,7,1-1-7-9,4,4,0.5,0.5,2,
2,15,8,7,1-1-7-9,4,5,0.225,0.775,20,
2,15,8,7,1-1-7-9,4,6,0.19148936170212766,0.8085106382978723,47,
2,15,8,7,1-1-7-9,4,7,0.047619047619047616,0.9523809523809523,21,
2,15,8,7,1-1-7-9,4,8,0.35,0.65,10,
2,15,8,7,1-1-7-9,4,10,0.5,0.5,1,
2,15,8,7,1-1-8-10,4,3,0.5,0.5,1,
2,15,8,7,1-1-8-10,4,4,0.5,0.5,2,
2,15,8,7,1-1-8-10,4,5,0.5,0.5,2,
2,15,8,7,1-1-8-10,4,6,0.07142857142857142,0.9285714285714286,7,
2,15,8,7,1-1-8-10,5,5,0.5,0.5,1,
2,15,8,7,1-1-8-10,5,6,0.5,0.5,2,
2,15,8,7,1-1-8-10,5,7,0.5,0.5,2,
2,15,8,7,1-1-8-8,2,2,0.5,0.5,1,
2,15,8,7,1-1-8-8,2,3,0.5,0.5,3,
2,15,8,7,1-1-8-8,2,4,0.5,0.5,2,
2,15,8,7,1-1-8-8,3,3,0.5,0.5,12,
2,15,8,7,1-1-8-8,3,4,0.5,0.5,39,
2,15,8,7,1-1-8-8,3,5,0.5,0.5,80,
2,15,8,7,1-1-8-8,3,6,0.017241379310344827,0.9827586206896551,87,
2,15,8,7,1-1-8-8,3,7,0.02564102564102564,0.9743589743589743,39,
2,15,8,7,1-1-8-8,3,9,0.5,0.5,2,
2,15,8,7,1-1-8-9,3,3,0.5,0.5,7,
2,15,8,7,1-1-8-9,3,4,0.5,0.5,26,
2,15,8,7,1-1-8-9,3,5,0.043478260869565216,0.9565217391304348,46,
2,15,8,7,1-1-8-9,3,6,0.08333333333333333,0.9166666666666666,6,
2,15,8,7,1-1-8-9,4,3,0.5,0.5,1,
2,15,8,7,1-1-8-9,4,4,0.5,0.5,3,
2,15,8,7,1-1-8-9,4,5,0.5,0.5,16,
2,15,8,7,1-1-8-9,4,6,0.07142857142857142,0.9285714285714286,42,
2,15,8,7,1-1-8-9,4,7,0.09259259259259259,0.9074074074074074,27,
2,15,8,7,1-1-8-9,4,8,0.5,0.5,2,
2,15,8,7,1-1-9-10,4,4,0.5,0.5,3,
2,15,8,7,1-1-9-10,4,5,0.5,0.5,1,
2,15,8,7,1-1-9-10,4,6,0.5,0.5,1,
2,15,8,7,1-1-9-10,4,7,0.5,0.5,1,
2,15,8,7,1-1-9-10,5,6,0.5,0.5,1,
2,15,8,7,1-1-9-10,5,7,0.5,0.5,1,
2,15,8,7,1-1-9-9,3,3,0.5,0.5,1,
2,15,8,7,1-1-9-9,3,4,0.5,0.5,3,
2,15,8,7,1-1-9-9,3,5,0.5,0.5,2,
2,15,8,7,1-1-9-9,4,4,0.5,0.5,2,
2,15,8,7,1-1-9-9,4,5,0.5,0.5,8,
2,15,8,7,1-1-9-9,4,6,0.125,0.875,12,
2,15,8,7,1-1-9-9,4,7,0.5,0.5,5,
2,15,8,7,1-10-10-10,4,5,0.0,1.0,1,DRAW
2,15,8,7,1-10-10-10,5,6,0.0,1.0,1,DRAW
2,15,8,7,1-10-10-10,5,7,0.0,1.0,1,DRAW
2,15,8,7,1-2-10-10,4,3,0.5,0.5,3,
2,15,8,7,1-2-10-10,4,4,0.5,0.5,1,
2,15,8,7,1-2-10-10,4,5,0.5,0.5,2,
2,15,8,7,1-2-10-10,4,6,0.5,0.5,2,
2,15,8,7,1-2-10-10,5,6,0.5,0.5,2,
2,15,8,7,1-2-10-10,5,7,0.5,0.5,1,
2,15,8,7,1-2-2-10,4,4,0.5,0.5,2,
2,15,8,7,1-2-2-10,4,5,0.5,0.5,4,
2,15,8,7,1-2-2-10,4,6,0.5,0.5,2,
2,15,8,7,1-2-2-10,4,7,0.5,0.5,4,
2,15,8,7,1-2-2-10,5,8,0.5,0.5,1,
2,15,8,7,1-2-2-2,0,3,0.279890785705637,0.7201092142943629,290,
2,15,8,7,1-2-2-2,0,4,0.20600725890964133,0.7939927410903587,2723,
2,15,8,7,1-2-2-2,0,5,0.9233040387873663,0.07669596121263375,5147,
2,15,8,7,1-2-2-2,0,6,0.9786730353002572,0.021326964699742802,6082,
2,15,8,7,1-2-2-2,0,7,0.9985516934046346,0.001448306595365419,4488,
2,15,8,7,1-2-2-2,0,8,0.9956217162872154,0.0043782837127845885,2284,
2,15,8,7,1-2-2-2,0,9,0.962890625,0.037109375,768,
2,15,8,7,1-2-2-2,0,10,0.6388888888888888,0.3611111111111111,198,
2,15,8,7,1-2-2-3,0,2,0.5,0.5,14,
2,15,8,7,1-2-2-3,0,3,0.008891928864569083,0.9911080711354309,1462,
2,15,8,7,1-2-2-3,0,4,0.02982863285430108,0.9701713671456988,11525,
2,15,8,7,1-2-2-3,0,5,0.9753377292074712,0.024662270792528824,24912,
2,15,8,7,1-2-2-3,0,6,0.9997161083464147,0.0002838916535853846,29941,
2,15,8,7,1-2-2-3,0,7,0.9956475016908671,0.00435249830913284,21779,
2,15,8,7,1-2-2-3,0,8,0.9919625371411138,0.008037462858886114,10051,
2,15,8,7,1-2-2-3,0,9,0.9955089820359282,0.004491017964071856,3340,
2,15,8,7,1-2-2-3,0,10,0.963245492371706,0.036754507628294034,721,
2,15,8,7,1-2-2-4,0,2,0.5,0.5,9,
2,15,8,7,1-2-2-4,0,3,0.011958483754512635,0.9880415162454874,2216,
2,15,8,7,1-2-2-4,1,4,6.210408644888833e-05,0.9999378959135511,8051,
2,15,8,7,1-2-2-4,1,5,0.04891531179223023,0.9510846882077698,18856,
2,15,8,7,1-2-2-4,1,6,0.9885504089435264,0.011449591056473479,18768,
2,15,8,7,1-2-2-4,1,7,0.9816879212418319,0.018312078758167996,13521,
2,15,8,7,1-2-2-4,1,8,0.99943720855443,0.0005627914455700274,6219,
2,15,8,7,1-2-2-4,1,9,0.9962984054669703,0.003701594533029613,1756,
2,15,8,7,1-2-2-4,1,10,0.526581337340768,0.47341866265923194,321,
2,15,8,7,1-2-2-5,1,2,0.5,0.5,5,
2,15,8,7,1-2-2-5,1,3,0.16338951310861424,0.8366104868913857,1068,
2,15,8,7,1-2-2-5,1,4,0.00015042117930204573,0.9998495788206979,6648,
2,15,8,7,1-2-2-5,1,5,0.000535268228856905,0.9994647317711431,8407,
2,15,8,7,1-2-2-5,1,6,0.0002313315443693902,0.9997686684556306,10807,
2,15,8,7,1-2-2-5,1,7,0.7105198594330626,0.2894801405669375,7243,
2,15,8,7,1-2-2-5,1,8,0.999327731092437,0.0006722689075630252,2975,
2,15,8,7,1-2-2-5,1,9,0.64206544092206,0.35793455907794003,835,
2,15,8,7,1-2-2-5,1,10,0.09722222222222222,0.9027777777777778,144,
2,15,8,7,1-2-2-6,1,3,0.5,0.5,331,
2,15,8,7,1-2-2-6,1,4,0.0005926511260371395,0.9994073488739629,2531,
2,15,8,7,1-2-2-6,1,5,0.00028779739063699157,0.999712202609363,5212,
2,15,8,7,1-2-2-6,1,6,0.0001422475106685633,0.9998577524893314,3515,
2,15,8,7,1-2-2-6,1,7,0.02077011101029806,0.979229888989702,2861,
2,15,8,7,1-2-2-6,1,8,0.22494540932751497,0.775054590672485,1206,
2,15,8,7,1-2-2-6,1,9,0.4254627712709295,0.5745372287290705,320,
2,15,8,7,1-2-2-6,1,10,0.9791666666666666,0.020833333333333332,48,
2,15,8,7,1-2-2-7,2,3,0.5,0.5,106,
2,15,8,7,1-2-2-7,2,4,0.5,0.5,562,
2,15,8,7,1-2-2-7,2,5,0.004469987228607918,0.9955300127713921,1566,
2,15,8,7,1-2-2-7,2,6,0.0711227329724439,0.928877267027556,1557,
2,15,8,7,1-2-2-7,2,7,0.0088,0.9912,625,
2,15,8,7,1-2-2-7,2,8,0.09566855621631508,0.9043314437836849,305,
2,15,8,7,1-2-2-7,2,9,0.2734939759036146,0.7265060240963855,83,
2,15,8,7,1-2-2-7,2,10,0.5,0.5,5,
2,15,8,7,1-2-2-8,2,3,0.5,0.5,21,
2,15,8,7,1-2-2-8,2,4,0.006329113924050633,0.9936708860759493,79,
2,15,8,7,1-2-2-8,2,5,0.5,0.5,20,
2,15,8,7,1-2-2-8,3,3,0.5,0.5,5,
2,15,8,7,1-2-2-8,3,4,0.5,0.5,94,
2,15,8,7,1-2-2-8,3,5,0.0016556291390728477,0.9983443708609272,302,
2,15,8,7,1-2-2-8,3,6,0.027855153203342618,0.9721448467966574,359,
2,15,8,7,1-2-2-8,3,7,0.038860103626943004,0.961139896373057,193,
2,15,8,7,1-2-2-8,3,8,0.047619047619047616,0.9523809523809523,42,
2,15,8,7,1-2-2-8,3,9,0.5,0.5,6,
2,15,8,7,1-2-2-8,3,10,0.5,0.5,1,
2,15,8,7,1-2-2-9,3,3,0.5,0.5,1,
2,15,8,7,1-2-2-9,3,4,0.5,0.5,12,
2,15,8,7,1-2-2-9,3,5,0.01020408163265306,0.9897959183673469,49,
2,15,8,7,1-2-2-9,3,6,0.23636363636363636,0.7636363636363637,55,
2,15,8,7,1-2-2-9,3,7,0.5,0.5,7,
2,15,8,7,1-2-2-9,4,5,0.5,0.5,1,
2,15,8,7,1-2-2-9,4,6,0.5,0.5,16,
2,15,8,7,1-2-2-9,4,7,0.3515625,0.6484375,32,
2,15,8,7,1-2-2-9,4,8,0.5,0.5,12,
2,15,8,7,1-2-2-9,4,10,0.5,0.5,1,
2,15,8,7,1-2-3-10,4,3,0.5,0.5,1,
2,15,8,7,1-2-3-10,4,4,0.5,0.5,4,
2,15,8,7,1-2-3-10,4,5,0.25,0.75,14,
2,15,8,7,1-2-3-10,4,6,0.14285714285714285,0.8571428571428571,21,
2,15,8,7,1-2-3-10,4,7,0.5,0.5,7,
2,15,8,7,1-2-3-10,4,8,0.5,0.5,1,
2,15,8,7,1-2-3-10,5,7,0.5,0.5,2,
2,15,8,7,1-2-3-3,0,2,0.5,0.5,104,
2,15,8,7,1-2-3-3,0,3,0.001702127659574468,0.9982978723404256,1175,
2,15,8,7,1-2-3-3,0,4,0.0003682186400458228,0.9996317813599542,12221,
2,15,8,7,1-2-3-3,0,5,0.969220709005015,0.030779290994984942,23551,
2,15,8,7,1-2-3-3,0,6,0.9951053897640348,0.004894610235965128,28310,
2,15,8,7,1-2-3-3,0,7,0.9985606048399049,0.0014393951600949872,20273,
2,15,8,7,1-2-3-3,0,8,0.9890960694404634,0.01090393055953657,9159,
2,15,8,7,1-2-3-3,0,9,0.9950380416804498,0.004961958319550115,3023,
2,15,8,7,1-2-3-3,0,10,0.6915339573842483,0.3084660426157516,574,
2,15,8,7,1-2-3-4,0,2,0.5,0.5,238,
2,15,8,7,1-2-3-4,0,3,0.5,0.5,604,
2,15,8,7,1-2-3-4,1,3,0.00048003072196620584,0.9995199692780338,5208,
2,15,8,7,1-2-3-4,1,4,0.0001651488699098759,0.9998348511300901,21193,
2,15,8,7,1-2-3-4,1,5,4.0060892556686166e-05,0.9999599391074433,49924,
2,15,8,7,1-2-3-4,1,6,0.9873009168122738,0.012699083187726175,49776,
2,15,8,7,1-2-3-4,1,7,0.9943362981308762,0.005663701869123751,36492,
2,15,8,7,1-2-3-4,1,8,0.9981940013264076,0.0018059986735923254,16497,
2,15,8,7,1-2-3-4,1,9,0.9985144312393888,0.0014855687606112054,4712,
2,15,8,7,1-2-3-4,1,10,0.9897610921501706,0.010238907849829351,879,
2,15,8,7,1-2-3-5,1,2,0.5,0.5,116,
2,15,8,7,1-2-3-5,1,3,0.008554787040407718,0.9914452129595923,2747,
2,15,8,7,1-2-3-5,1,4,0.00022829747160550196,0.9997717025283945,17521,
2,15,8,7,1-2-3-5,1,5,0.000357685773048377,0.9996423142269516,22366,
2,15,8,7,1-2-3-5,1,6,0.0002737161828070919,0.9997262838171929,28314,
2,15,8,7,1-2-3-5,1,7,5.666364460562103e-05,0.9999433363553943,17648,
2,15,8,7,1-2-3-5,1,8,0.848610967882362,0.15138903211763796,8114,
2,15,8,7,1-2-3-5,1,9,0.983145038922584,0.016854961077415985,2266,
2,15,8,7,1-2-3-5,1,10,0.40411345466072673,0.5958865453392733,340,
2,15,8,7,1-2-3-6,1,2,0.5,0.5,47,
2,15,8,7,1-2-3-6,1,3,0.5,0.5,1070,
2,15,8,7,1-2-3-6,1,4,0.00058470983774302,0.9994152901622569,6841,
2,15,8,7,1-2-3-6,1,5,0.00017976558567627814,0.9998202344143238,13907,
2,15,8,7,1-2-3-6,1,6,0.00046482801363495507,0.999535171986365,9681,
2,15,8,7,1-2-3-6,1,7,0.0007068500192777278,0.9992931499807223,7781,
2,15,8,7,1-2-3-6,1,8,0.0004314063848144953,0.9995685936151855,3477,
2,15,8,7,1-2-3-6,1,9,0.6029811158339788,0.3970188841660211,963,
2,15,8,7,1-2-3-6,1,10,0.8957532945283834,0.10424670547161657,124,
2,15,8,7,1-2-3-7,2,2,0.5,0.5,13,
2,15,8,7,1-2-3-7,2,3,0.5,0.5,267,
2,15,8,7,1-2-3-7,2,4,0.00049800796812749,0.9995019920318725,2008,
2,15,8,7,1-2-3-7,2,5,0.0015661133260990606,0.998433886673901,4206,
2,15,8,7,1-2-3-7,2,6,0.0006808896958692692,0.9993191103041307,4406,
2,15,8,7,1-2-3-7,2,7,0.005633373934226553,0.9943666260657734,1642,
2,15,8,7,1-2-3-7,2,8,0.0354537693481915,0.9645462306518086,880,
2,15,8,7,1-2-3-7,2,9,0.07710280373831775,0.9228971962616822,214,
2,15,8,7,1-2-3-7,2,10,0.36970624072854663,0.6302937592714534,25,
2,15,8,7,1-2-3-8,2,2,0.5,0.5,1,
2,15,8,7,1-2-3-8,2,3,0.5,0.5,29,
2,15,8,7,1-2-3-8,2,4,0.5,0.5,89,
2,15,8,7,1-2-3-8,2,5,0.41025641025641024,0.5897435897435898,39,
2,15,8,7,1-2-3-8,3,2,0.5,0.5,2,
2,15,8,7,1-2-3-8,3,3,0.5,0.5,24,
2,15,8,7,1-2-3-8,3,4,0.5,0.5,228,
2,15,8,7,1-2-3-8,3,5,0.01463963963963964,0.9853603603603603,888,
2,15,8,7,1-2-3-8,3,6,0.00303951367781155,0.9969604863221885,987,
2,15,8,7,1-2-3-8,3,7,0.027716455999124808,0.9722835440008752,558,
2,15,8,7,1-2-3-8,3,8,0.5593555970980741,0.4406444029019259,97,
2,15,8,7,1-2-3-8,3,9,0.7321428571428571,0.26785714285714285,28,
2,15,8,7,1-2-3-8,3,10,0.5,0.5,2,
2,15,8,7,1-2-3-9,3,2,0.5,0.5,1,
2,15,8,7,1-2-3-9,3,3,0.5,0.5,7,
2,15,8,7,1-2-3-9,3,4,0.5,0.5,50,
2,15,8,7,1-2-3-9,3,5,0.0035460992907801418,0.9964539007092199,141,
2,15,8,7,1-2-3-9,3,6,0.028455284552845527,0.9715447154471545,123,
2,15,8,7,1-2-3-9,3,7,0.5,0.5,6,
2,15,8,7,1-2-3-9,4,5,0.32142857142857145,0.6785714285714286,14,
2,15,8,7,1-2-3-9,4,6,0.05555555555555555,0.9444444444444444,72,
2,15,8,7,1-2-3-9,4,7,0.028409090909090908,0.9715909090909091,88,
2,15,8,7,1-2-3-9,4,8,0.05172413793103448,0.9482758620689655,29,
2,15,8,7,1-2-3-9,4,9,0.5,0.5,2,
2,15,8,7,1-2-4-10,4,3,0.5,0.5,1,
2,15,8,7,1-2-4-10,4,4,0.5,0.5,4,
2,15,8,7,1-2-4-10,4,5,0.5,0.5,17,
2,15,8,7,1-2-4-10,4,6,0.0625,0.9375,24,
2,15,8,7,1-2-4-10,4,7,0.3,0.7,5,
2,15,8,7,1-2-4-10,5,6,0.5,0.5,1,
2,15,8,7,1-2-4-10,5,7,0.625,0.375,6,
2,15,8,7,1-2-4-10,5,8,0.5,0.5,3,
2,15,8,7,1-2-4-4,0,2,0.5,0.5,28,
2,15,8,7,1-2-4-4,0,3,0.5,0.5,14,
2,15,8,7,1-2-4-4,1,2,0.5,0.5,40,
2,15,8,7,1-2-4-4,1,3,0.0011330527678860473,0.998866947232114,3089,
2,15,8,7,1-2-4-4,1,4,0.0003621876131836291,0.9996378123868164,5522,
2,15,8,7,1-2-4-4,1,5,0.00011528706479133042,0.9998847129352086,17348,
2,15,8,7,1-2-4-4,1,6,0.00032823583744397806,0.9996717641625561,19630,
2,15,8,7,1-2-4-4,1,7,0.9342345431899899,0.06576545681001006,12407,
2,15,8,7,1-2-4-4,1,8,0.9113974834673076,0.08860251653269241,5590,
2,15,8,7,1-2-4-4,1,9,0.984382592555486,0.01561740744451404,1518,
2,15,8,7,1-2-4-4,1,10,0.9782608695652174,0.021739130434782608,276,
2,15,8,7,1-2-4-5,1,2,0.5,0.5,110,
2,15,8,7,1-2-4-5,1,3,0.03674398439193583,0.9632560156080642,4613,
2,15,8,7,1-2-4-5,1,4,0.00045001384657989476,0.9995499861534201,14444,
2,15,8,7,1-2-4-5,1,5,0.00031151261626095856,0.999688487383739,22471,
2,15,8,7,1-2-4-5,1,6,0.0004969302836188632,0.9995030697163811,29695,
2,15,8,7,1-2-4-5,1,7,0.00015288087515509955,0.9998471191248449,20593,
2,15,8,7,1-2-4-5,1,8,0.5477326768018654,0.4522673231981345,8047,
2,15,8,7,1-2-4-5,1,9,0.9586308236321646,0.04136917636783558,2379,
2,15,8,7,1-2-4-5,1,10,0.9939467312348669,0.006053268765133172,413,
2,15,8,7,1-2-4-6,1,2,0.5,0.5,46,
2,15,8,7,1-2-4-6,1,3,0.5,0.5,1511,
2,15,8,7,1-2-4-6,1,4,0.00018011527377521613,0.9998198847262247,5552,
2,15,8,7,1-2-4-6,1,5,0.00041462359388520336,0.9995853764061148,13868,
